"dim1","dim2","term"
-0.766782220971667,-0.0573881355014821,"happy"
0.619846646612677,-0.328163036911875,"tense"
-0.404631738666589,1.2164787164928,"calm"
0.569122802886276,0.267309886131481,"sad"
-0.407807849889482,-0.154089478182846,"excited"
0.572802449933355,-1.01048989148748,"afraid"
-0.708810719736941,0.3076373898824,"content"
0.59289561180278,-0.421418712777377,"bored"
-0.715046312929211,1.01778686073552,"relaxed"
0.648411330958819,-0.837663598381152,"angry"
