"dim1","dim2","term"
0.461693182557787,0.839013083333306,"happy"
-0.409132058725669,-0.220316520486667,"tense"
0.504906657596472,-1.11317897402031,"calm"
-0.765313632548739,-0.448798566724113,"sad"
-0.3588091392254,0.177647393698357,"excited"
0.174073098046163,1.00113884940773,"afraid"
0.617975630348531,0.111963208710457,"content"
-0.876047387683793,-0.921567415724371,"bored"
0.689584540744613,-0.461986848165696,"relaxed"
-0.038930891109973,1.03608578997131,"angry"
