"dim1","dim2","term"
-0.921668417402038,0.564094226355925,"happy"
0.247959737047167,-0.396536755749222,"tense"
0.166934718558691,1.16131106214438,"calm"
0.330906617043442,-0.199021413875066,"sad"
-0.6496354367771,-0.0347785149745965,"excited"
0.449168022328506,-1.17323768785942,"afraid"
-0.43647756559715,0.611794869835855,"content"
0.636965514780586,-0.457287257009075,"bored"
-0.0612917747529468,1.09722898417241,"relaxed"
0.237138584770857,-1.1735675130412,"angry"
