"bootstrap_id","mean_reduction"
667,0.0553375
668,0.0648125
669,0.0114708333333333
670,0.08083125
671,0.0484395833333333
672,0.117858333333333
673,0.085
674,0.0410291666666667
675,0.03524375
676,0.0395479166666667
677,0.0311166666666667
678,0.0953979166666667
679,0.0508583333333333
680,0.08553125
681,0.0603208333333333
682,0.132227083333333
683,0.0648520833333333
684,0.108629166666667
685,0.0585
686,0.0472041666666667
687,0.0226833333333333
688,0.0429770833333333
689,0.022625
690,0.058225
691,0.042
692,0.08801875
693,0.0656604166666667
694,0.0647833333333333
695,0.0870708333333333
696,0.06553125
697,0.10508125
698,0.0352645833333333
699,0.0215270833333333
700,0.08118125
701,-0.0466604166666667
702,0.0237166666666667
703,0.0903625
704,0.0540375
705,0.04084375
706,0.0728104166666667
707,0.0926583333333333
708,0.105645833333333
709,0.06696875
710,0.0477229166666667
711,0.0732729166666667
712,0.0635541666666667
713,0.0649583333333333
714,0.0873166666666667
715,0.0676875
716,0.100025
717,0.0834895833333333
718,0.120270833333333
719,0.0823604166666667
720,0.0663854166666667
721,0.0332979166666667
722,0.0612604166666667
723,0.0806083333333333
724,0.0733354166666667
725,0.0227041666666667
726,0.0171666666666667
727,0.105002083333333
728,0.067325
729,0.0406375
730,0.08816875
731,0.1280375
732,0.0913104166666667
733,0.017775
734,0.0356145833333333
735,0.0586083333333333
736,0.0530354166666667
737,0.0215083333333333
738,0.04448125
739,0.04288125
740,0.0683625
741,0.08068125
742,0.0123916666666667
743,0.0313541666666667
744,0.0411458333333333
745,0.0899520833333333
746,0.15039375
747,0.0815104166666667
748,0.0823854166666667
749,0.0136770833333333
750,0.0841520833333333
751,0.0489
752,0.0245291666666667
753,0.153385416666667
754,0.111491666666667
755,0.124110416666667
756,0.0831083333333333
757,0.0857875
758,0.0589333333333333
759,0.0806541666666667
760,0.06839375
761,0.100983333333333
762,0.03896875
763,0.0710604166666667
764,0.0384875
765,0.0526979166666667
766,0.05624375
767,0.0562791666666667
768,0.0307125
769,0.0755104166666666
770,0.0210104166666667
771,0.116464583333333
772,0.0801041666666667
773,0.07265625
774,0.11229375
775,0.0290770833333333
776,0.0543104166666667
777,0.02875
778,0.124047916666667
779,0.05679375
780,0.0661666666666667
781,-0.0196104166666667
782,0.07373125
783,0.05975625
784,0.0463583333333333
785,0.0555354166666667
786,0.07515625
787,0.0120083333333333
788,0.0487625
789,-0.0332166666666667
790,0.05028125
791,0.0761833333333333
792,0.0715916666666667
793,0.0535979166666667
794,0.0302333333333333
795,0.0793229166666667
796,0.0333520833333333
797,0.0823354166666667
798,0.103425
799,0.0532104166666667
800,0.0611729166666667
801,0.00237083333333332
802,0.0700104166666667
803,0.0348354166666667
804,0.103477083333333
805,0.0696229166666667
806,0.0337125
807,0.0422625
808,0.107177083333333
809,0.0260020833333333
810,0.113058333333333
811,0.08270625
812,0.0254833333333333
813,0.0513458333333333
814,0.0918104166666667
815,0.0752
816,0.087925
817,0.0598604166666667
818,0.109429166666667
819,0.0382291666666667
820,0.127566666666667
821,0.106814583333333
822,0.10141875
823,0.149445833333333
824,0.0861833333333333
825,0.0397416666666667
826,0.06525
827,0.0423895833333333
828,0.0914
829,0.142260416666667
830,0.0766229166666667
831,0.05770625
832,0.03433125
833,0.0670125
834,0.0874458333333333
835,0.0733208333333333
836,0.0393625
837,0.0895145833333333
838,0.0541229166666667
839,0.0986833333333333
840,0.0974020833333333
841,0.08443125
842,0.0445604166666667
843,0.05568125
844,0.0604104166666667
845,0.0935791666666667
846,0.0716645833333333
847,0.06978125
848,0.0691291666666667
849,0.0444083333333333
850,0.0589791666666667
851,0.141195833333333
852,0.0609208333333333
853,0.0613395833333333
854,0.0259083333333333
855,0.0187520833333333
856,0.07623125
857,0.0613791666666667
858,0.0854604166666666
859,0.0194125
860,0.0583416666666667
861,0.0334458333333333
862,0.0802020833333333
863,0.115495833333333
864,0.0174208333333333
865,0.114964583333333
866,0.147120833333333
867,0.0507166666666667
868,0.0693333333333333
869,0.0361729166666667
870,0.0389145833333333
871,0.0182166666666667
872,0.08616875
873,0.0513416666666667
874,0.0960416666666667
875,0.07455
876,0.0809729166666667
877,0.0688895833333333
878,0.0270916666666667
879,0.0906875
880,0.0726458333333333
881,0.0379104166666667
882,-0.0124583333333333
883,0.0736145833333333
884,0.0403166666666667
885,0.0299645833333333
886,0.0231520833333333
887,0.0417604166666667
888,0.0790791666666667
889,0.0593020833333333
890,0.0532729166666667
891,0.0556020833333333
892,0.0567854166666667
893,0.0447229166666667
894,0.0617541666666667
895,0.0244375
896,0.0447520833333333
897,0.0703291666666667
898,0.0333666666666667
899,0.0494729166666667
900,0.129014583333333
901,0.0203729166666667
902,0.140677083333333
903,0.0118291666666667
904,0.0693208333333333
905,0.00679583333333333
906,0.03274375
907,0.0605333333333333
908,0.0582229166666667
909,0.00697916666666667
910,0.117322916666667
911,0.0516645833333333
912,0.0750208333333333
913,0.0493729166666667
914,0.0122666666666667
915,0.0790145833333333
916,0.0514416666666667
917,0.16563125
918,0.0678541666666667
919,0.0433541666666667
920,-0.00387291666666667
921,0.0137666666666667
922,0.0534708333333333
923,0.0521125
924,0.0680145833333333
925,0.0957708333333333
926,0.00998125
927,0.0792125
928,0.102239583333333
929,0.0435833333333333
930,0.0579104166666667
931,0.0644729166666667
932,0.0993208333333333
933,0.0806208333333333
934,0.111775
935,0.024275
936,0.03343125
937,0.0252145833333333
938,0.0502479166666667
939,0.050475
940,0.0991458333333333
941,0.02858125
942,0.0472895833333333
943,0.0730458333333333
944,0.0352895833333333
945,0.0704895833333333
946,0.1315875
947,0.0338
948,0.0406020833333333
949,0.044425
950,0.105583333333333
951,0.0263770833333333
952,0.06204375
953,0.082125
954,0.103372916666667
955,0.0601125
956,0.0425416666666667
957,0.102377083333333
958,0.1018125
959,0.0310895833333333
960,0.0413833333333333
961,0.0968708333333333
962,0.04548125
963,0.0406375
964,0.0752604166666666
965,0.0565979166666667
966,0.0601854166666667
967,0.03123125
968,0.0379416666666667
969,0.0508479166666667
970,0.0200104166666667
971,0.110177083333333
972,-0.00829375
973,-0.00209791666666667
974,0.0525666666666667
975,0.0844916666666667
976,0.0626479166666667
977,0.11035625
978,0.0489083333333333
979,0.0352166666666667
980,0.0695291666666667
981,0.07863125
982,0.0405958333333333
983,0.0351520833333333
984,0.120620833333333
985,0.0960645833333333
986,0.135116666666667
987,0.0449041666666667
988,0.0750104166666667
989,0.09641875
990,0.0890791666666667
991,0.00750416666666667
992,0.0405083333333333
993,0.04169375
994,0.0699479166666667
995,0.0755354166666667
996,0.09370625
997,-0.00244583333333334
998,0.08004375
999,0.0680229166666667
1000,0.0616479166666666
1001,0.0773020833333333
1002,0.061125
1003,0.03293125
1004,0.0464291666666667
1005,0.02965
1006,0.02123125
1007,0.09143125
1008,0.06878125
1009,0.0540041666666667
1010,0.0604145833333333
1011,0.06866875
1012,0.0538645833333333
1013,0.0628979166666667
1014,0.0716104166666667
1015,0.102525
1016,0.07239375
1017,0.04004375
1018,0.00111041666666666
1019,0.0458333333333333
1020,0.1296875
1021,0.03420625
1022,0.00250416666666666
1023,0.10183125
1024,0.01741875
1025,0.0591854166666667
1026,2.91666666666607e-05
1027,0.0369979166666667
1028,0.0912166666666667
1029,0.0832208333333333
1030,0.0525708333333333
1031,0.118435416666667
1032,0.0909916666666667
1033,0.0368395833333333
1034,0.0352708333333333
1035,0.0435666666666667
1036,0.0750833333333333
1037,0.0582833333333333
1038,0.0976375
1039,0.0260541666666667
1040,0.0611229166666667
1041,0.0820458333333333
1042,0.0702875
1043,0.0710666666666667
1044,0.0123520833333333
1045,0.03723125
1046,0.0729333333333333
1047,0.0921645833333333
1048,0.0593
1049,0.0400291666666667
1050,0.0757979166666667
1051,0.0451020833333333
1052,0.107885416666667
1053,0.0864458333333333
1054,0.023975
1055,0.0619270833333333
1056,0.0695375
1057,0.00616875
1058,0.0916416666666666
1059,0.108266666666667
1060,0.0481479166666667
1061,0.0980958333333333
1062,0.07505
1063,0.0214166666666667
1064,0.0299958333333333
1065,0.06096875
1066,0.0257541666666667
1067,0.0788854166666667
1068,0.06246875
1069,0.0422416666666667
1070,0.0455145833333333
1071,0.0358979166666667
1072,0.02891875
1073,0.11200625
1074,0.05389375
1075,0.0740270833333333
1076,0.0389916666666667
1077,0.0395375
1078,0.0793416666666667
1079,0.0856208333333333
1080,0.0558625
1081,0.0642708333333333
1082,0.0699729166666667
1083,0.0394895833333333
1084,0.0661833333333333
1085,0.0458229166666667
1086,0.0757354166666667
1087,0.0232479166666667
1088,0.00723541666666666
1089,0.09395625
1090,0.0651416666666667
1091,0.0303583333333333
1092,0.0462791666666667
1093,0.0493291666666667
1094,0.0738791666666666
1095,0.0582541666666667
1096,0.0476354166666667
1097,0.0104979166666667
1098,0.04484375
1099,0.04528125
1100,0.0759770833333333
1101,0.07510625
1102,0.0287416666666667
1103,0.0974916666666667
1104,0.0676229166666667
1105,0.0762541666666667
1106,0.0720354166666667
1107,0.0785958333333333
1108,0.048725
1109,0.0859708333333333
1110,0.06973125
1111,0.06869375
1112,0.12246875
1113,0.0391625
1114,0.0864020833333333
1115,0.02474375
1116,0.0807479166666667
1117,0.142479166666667
1118,0.0365916666666667
1119,0.0164083333333333
1120,0.02648125
1121,0.0688958333333333
1122,-0.00634166666666668
1123,0.05101875
1124,0.143779166666667
1125,0.07028125
1126,0.0628395833333333
1127,0.0725916666666667
1128,0.03996875
1129,0.0589708333333333
1130,0.0889520833333333
1131,0.063825
1132,0.0788625
1133,0.0955
1134,0.104477083333333
1135,0.0719666666666667
1136,0.0583083333333333
1137,0.0592520833333333
1138,0.0707458333333333
1139,0.0148895833333333
1140,0.07288125
1141,0.0385
1142,0.0530875
1143,0.0450145833333333
1144,0.079275
1145,0.0895708333333333
1146,0.142483333333333
1147,0.0646104166666667
1148,0.0548604166666667
1149,0.0493604166666667
1150,0.0771333333333333
1151,0.0515583333333333
1152,0.0860583333333333
1153,0.0815833333333333
1154,0.0414208333333333
1155,0.0763895833333333
1156,0.0561854166666667
1157,0.0845291666666667
1158,0.166877083333333
1159,0.0745270833333333
1160,0.117070833333333
1161,0.0905604166666667
1162,0.0866479166666667
1163,0.134947916666667
1164,0.04263125
1165,0.051925
1166,0.07145
1167,0.0906270833333333
1168,0.0831479166666667
1169,0.106220833333333
1170,0.07835
1171,0.143477083333333
1172,0.00721874999999999
